customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,region,support_calls,monthly_charges,total_charges,churn,tenure_group,avg_monthly_spend,payment_issue_flag,service_usage_score,contract_value_score,retention_score,customer_value_segment,internet_service_value,total_services_count,churn_risk_flag
CUST002287,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,West,2,118.25,0.0,Yes,0-12 months,Premium ($100+),1,4,1,18.0,High Value - At Risk,2,5,1
CUST002262,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,North,2,110.57,221.14,No,0-12 months,Premium ($100+),0,4,1,33.83,High Value - At Risk,2,5,1
CUST005241,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,North,4,63.6,1462.8,No,12-24 months,Medium ($30-$70),1,4,1,25.58,Low Value - At Risk,1,5,1
CUST006708,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,North,0,95.14,380.56,Yes,0-12 months,High ($70-$100),0,4,1,36.67,High Value - At Risk,2,5,1
CUST002297,Male,1,No,No,19,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),North,0,57.86,1099.34,No,12-24 months,Medium ($30-$70),0,2,2,50.42,Low Value - At Risk,1,3,0
CUST005933,Male,0,No,No,24,Yes,No,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,East,2,41.0,984.0,No,12-24 months,Medium ($30-$70),0,4,2,55.5,Low Value - At Risk,0,5,0
CUST001754,Male,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,West,2,58.12,2324.8,No,36-48 months,Medium ($30-$70),1,3,3,57.17,Low Value - At Risk,1,4,0
CUST005198,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),South,4,85.63,1798.23,Yes,12-24 months,High ($70-$100),0,2,1,34.75,High Value - At Risk,2,3,1
CUST001969,Male,0,No,No,53,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,0,41.0,2173.0,No,48+ months,Medium ($30-$70),0,5,1,59.58,Low Value - At Risk,0,6,0
CUST006551,Male,0,No,Yes,33,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),North,3,58.36,1925.88,No,24-36 months,Medium ($30-$70),0,3,1,43.25,Low Value - At Risk,1,4,0
CUST003118,Male,1,No,Yes,21,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,Central,4,64.8,1360.8,No,12-24 months,Medium ($30-$70),0,4,1,39.75,Low Value - At Risk,1,5,1
CUST002394,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),North,4,96.72,3578.64,No,36-48 months,High ($70-$100),0,3,1,43.92,High Value - At Risk,2,4,0
CUST000524,Female,0,No,Yes,20,Yes,No,No,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),East,1,33.0,660.0,No,12-24 months,Medium ($30-$70),0,3,3,64.83,Low Value - At Risk,0,4,0
CUST006377,Female,0,Yes,No,21,Yes,No phone service,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),Central,2,59.67,1253.07,No,12-24 months,Medium ($30-$70),0,3,1,39.25,Low Value - At Risk,1,4,1
CUST005525,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),West,1,64.51,1225.69,Yes,12-24 months,Medium ($30-$70),0,3,1,39.42,Low Value - At Risk,1,4,1
CUST003901,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,Central,4,121.59,121.59,Yes,0-12 months,Premium ($100+),1,5,2,31.42,High Value - At Risk,2,6,1
CUST007124,Female,1,No,No,18,Yes,No,No,Yes,Yes,No internet service,No,No,No,One year,Yes,Mailed check,North,0,30.0,540.0,Yes,12-24 months,Medium ($30-$70),0,3,2,52.5,Low Value - At Risk,0,4,0
CUST004700,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),North,0,108.43,7806.96,No,48+ months,Premium ($100+),0,4,1,65.0,High Value - At Risk,2,5,0
CUST005586,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,Central,1,101.57,3758.09,No,36-48 months,Premium ($100+),1,2,2,41.92,High Value - At Risk,2,3,0
CUST006653,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),East,1,83.43,2753.19,No,24-36 months,High ($70-$100),0,1,1,40.25,High Value - At Risk,2,2,0
CUST003123,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,Central,3,74.43,148.86,No,0-12 months,High ($70-$100),0,4,2,45.33,High Value - At Risk,1,5,0
CUST004157,Female,1,Yes,No,21,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,3,36.0,756.0,No,12-24 months,Medium ($30-$70),0,3,1,38.25,Low Value - At Risk,0,4,1
CUST001970,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),East,5,93.5,1309.0,No,12-24 months,High ($70-$100),0,2,1,30.83,High Value - At Risk,2,3,1
CUST000672,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,East,1,66.09,1321.8,No,12-24 months,Medium ($30-$70),0,4,1,42.33,Low Value - At Risk,1,5,0
CUST004189,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),West,6,106.84,427.36,Yes,0-12 months,Premium ($100+),0,6,1,35.67,High Value - At Risk,2,7,1
CUST000667,Male,0,No,No,3,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,North,4,75.05,225.15,Yes,0-12 months,High ($70-$100),1,5,3,44.75,High Value - At Risk,1,6,0
CUST006530,Female,0,No,No,13,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,North,2,105.18,1367.34,No,12-24 months,Premium ($100+),0,3,3,60.92,High Value - At Risk,2,3,0
CUST001888,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),North,3,76.01,684.09,No,0-12 months,High ($70-$100),0,6,1,40.75,High Value - At Risk,1,7,0
CUST003267,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,North,2,62.03,868.42,Yes,12-24 months,Medium ($30-$70),1,4,2,36.33,Low Value - At Risk,1,5,1
CUST000281,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,East,1,109.12,0.0,No,0-12 months,Premium ($100+),1,4,3,44.0,High Value - At Risk,2,5,0
CUST001720,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,Central,2,115.43,230.86,No,0-12 months,Premium ($100+),0,3,3,56.33,High Value - At Risk,2,4,0
CUST002948,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Central,2,108.24,3030.72,Yes,24-36 months,Premium ($100+),1,4,1,29.67,High Value - At Risk,2,5,1
CUST004456,Male,1,Yes,No,27,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),West,2,61.75,1667.25,No,24-36 months,Medium ($30-$70),0,3,1,41.75,Low Value - At Risk,1,4,0
CUST000900,Male,1,Yes,Yes,45,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Electronic check,South,3,28.0,1260.0,No,36-48 months,Low (<$30),1,2,3,55.75,Low Value - At Risk,0,3,0
CUST006032,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),Central,0,100.19,1903.61,No,12-24 months,Premium ($100+),0,4,2,55.42,High Value - At Risk,2,5,0
CUST007303,Male,1,Yes,Yes,20,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,East,3,115.53,2310.6,No,12-24 months,Premium ($100+),0,5,2,55.33,High Value - At Risk,2,5,0
CUST006091,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,Central,3,93.3,2612.4,No,24-36 months,High ($70-$100),1,2,3,48.67,High Value - At Risk,2,3,0
CUST006606,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,East,2,111.2,2780.0,No,24-36 months,Premium ($100+),1,5,1,30.92,High Value - At Risk,2,6,1
CUST000761,Male,0,Yes,No,72,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,South,8,46.0,3312.0,No,48+ months,Medium ($30-$70),1,5,1,44.5,Low Value - At Risk,0,6,0
CUST006255,Male,0,Yes,Yes,52,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Two year,Yes,Electronic check,South,2,64.47,3352.44,No,48+ months,Medium ($30-$70),1,3,3,62.17,Low Value - At Risk,1,4,0
CUST001907,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,Central,1,104.36,7096.48,No,48+ months,Premium ($100+),1,3,1,44.83,High Value - At Risk,2,4,0
CUST004043,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),East,1,95.89,4123.27,No,36-48 months,High ($70-$100),0,3,2,61.92,High Value - At Risk,2,4,0
CUST003824,Male,0,No,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,West,4,111.5,3010.5,No,24-36 months,Premium ($100+),1,4,2,39.75,High Value - At Risk,2,5,1
CUST004139,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,No,Electronic check,North,3,104.68,209.36,No,0-12 months,Premium ($100+),1,4,2,30.33,High Value - At Risk,2,5,1
CUST003819,Female,0,Yes,No,10,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),East,2,36.0,360.0,No,0-12 months,Medium ($30-$70),0,3,1,34.67,Low Value - At Risk,0,4,1
CUST006270,Female,0,No,Yes,19,Yes,No phone service,DSL,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),West,4,45.7,868.3,Yes,12-24 months,Medium ($30-$70),0,1,2,43.92,Low Value - At Risk,1,2,0
CUST004301,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,0,103.4,4653.0,Yes,36-48 months,Premium ($100+),0,5,1,56.25,High Value - At Risk,2,6,0
CUST005570,Male,0,Yes,No,53,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),West,1,33.0,1749.0,No,48+ months,Medium ($30-$70),0,3,1,53.58,Low Value - At Risk,0,4,0
CUST006197,Male,1,No,No,5,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),South,2,60.17,300.85,No,0-12 months,Medium ($30-$70),0,4,1,35.08,Low Value - At Risk,1,5,1
CUST002594,Female,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,Central,1,114.02,570.1,Yes,0-12 months,Premium ($100+),1,3,1,18.58,High Value - At Risk,2,4,1
CUST004165,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,West,4,98.09,196.18,No,0-12 months,High ($70-$100),1,2,1,11.83,High Value - At Risk,2,3,1
CUST003032,Male,0,No,No,30,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),East,3,28.0,840.0,Yes,24-36 months,Low (<$30),0,3,3,67.0,Low Value - At Risk,0,4,0
CUST005972,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),South,3,100.54,7238.88,Yes,48+ months,Premium ($100+),0,3,2,72.0,High Value - High Retention,2,4,0
CUST003580,Female,0,Yes,No,17,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),Central,2,97.79,1662.43,No,12-24 months,High ($70-$100),0,3,1,37.58,High Value - At Risk,2,3,1
CUST002833,Male,0,Yes,Yes,16,No,Yes,DSL,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),East,2,50.4,806.4,No,12-24 months,Medium ($30-$70),0,2,3,59.67,Low Value - At Risk,1,2,0
CUST005450,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,2,109.62,3069.36,Yes,24-36 months,Premium ($100+),0,4,1,44.67,High Value - At Risk,2,5,0
CUST003473,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,East,2,104.48,7522.56,Yes,48+ months,Premium ($100+),0,5,1,65.5,High Value - At Risk,2,6,0
CUST006328,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,West,2,71.91,5177.52,Yes,48+ months,High ($70-$100),1,5,1,50.5,High Value - At Risk,1,6,0
CUST000138,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),North,3,60.17,3369.52,No,48+ months,Medium ($30-$70),0,5,1,57.83,Low Value - At Risk,1,6,0
CUST004893,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,East,3,122.66,6991.62,No,48+ months,Premium ($100+),0,6,3,85.75,High Value - High Retention,2,7,0
CUST002181,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,East,5,118.01,2714.23,No,12-24 months,Premium ($100+),1,4,1,24.58,High Value - At Risk,2,5,1
CUST002129,Female,0,Yes,No,23,Yes,Yes,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,5,41.0,943.0,Yes,12-24 months,Medium ($30-$70),0,5,1,42.08,Low Value - At Risk,0,6,0
CUST003178,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Central,5,94.85,0.0,Yes,0-12 months,High ($70-$100),1,2,1,10.0,High Value - At Risk,2,3,1
CUST004855,Female,0,Yes,Yes,3,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,Central,1,50.89,152.67,No,0-12 months,Medium ($30-$70),0,3,3,57.75,Low Value - At Risk,1,4,0
CUST004638,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,East,3,106.45,2448.35,Yes,12-24 months,Premium ($100+),0,5,3,69.08,High Value - At Risk,2,6,0
CUST005116,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,North,3,129.91,389.73,No,0-12 months,Premium ($100+),0,6,1,38.25,High Value - At Risk,2,7,1
CUST006575,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,Central,2,80.56,322.24,Yes,0-12 months,High ($70-$100),0,2,1,29.67,High Value - At Risk,2,3,1
CUST004262,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,West,2,118.33,0.0,No,0-12 months,Premium ($100+),1,5,1,20.5,High Value - At Risk,2,6,1
CUST004345,Female,1,Yes,No,32,No,No,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),North,2,55.3,1769.6,No,24-36 months,Medium ($30-$70),0,1,1,38.83,Low Value - At Risk,1,1,1
CUST001332,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Central,1,109.38,4156.44,No,36-48 months,Premium ($100+),0,4,1,49.83,High Value - At Risk,2,5,0
CUST002018,Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),East,2,101.3,1418.2,No,12-24 months,Premium ($100+),0,3,1,36.33,High Value - At Risk,2,4,1
CUST004543,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,East,1,84.85,6109.2,No,48+ months,High ($70-$100),1,1,3,66.5,High Value - At Risk,2,2,0
CUST002483,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,West,0,66.82,66.82,Yes,0-12 months,Medium ($30-$70),0,5,1,37.92,Low Value - At Risk,1,6,1
CUST001359,Male,0,Yes,Yes,32,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,West,2,25.0,800.0,No,24-36 months,Low (<$30),1,2,1,26.33,Low Value - At Risk,0,3,1
CUST006242,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),West,0,114.65,2751.6,Yes,12-24 months,Premium ($100+),0,4,1,45.0,High Value - At Risk,2,5,0
CUST001330,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),North,4,67.34,134.68,No,0-12 months,Medium ($30-$70),0,4,2,44.33,Low Value - At Risk,1,5,0
CUST007425,Male,0,Yes,No,0,No,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Mailed check,North,2,89.69,0.0,No,0-12 months,High ($70-$100),0,2,3,53.0,High Value - At Risk,2,2,0
CUST002151,Male,0,Yes,Yes,5,No,No,No,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,North,3,33.0,165.0,Yes,0-12 months,Medium ($30-$70),0,2,2,41.58,Low Value - At Risk,0,2,0
CUST004531,Male,0,No,No,59,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,East,3,91.25,5383.75,Yes,48+ months,High ($70-$100),0,1,2,61.58,High Value - At Risk,2,1,0
CUST002123,Male,0,Yes,No,12,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,South,5,58.72,704.64,Yes,0-12 months,Medium ($30-$70),1,4,2,32.5,Low Value - At Risk,1,5,1
CUST004674,Male,1,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,South,7,55.77,0.0,Yes,0-12 months,Medium ($30-$70),0,3,2,38.0,Low Value - At Risk,1,4,1
CUST003982,Female,0,No,No,7,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,South,5,64.64,452.48,Yes,0-12 months,Medium ($30-$70),1,3,3,40.42,Low Value - At Risk,1,4,0
CUST001253,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),Central,6,108.64,2824.64,No,24-36 months,Premium ($100+),0,3,3,62.33,High Value - At Risk,2,4,0
CUST003279,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,Central,1,108.13,7136.58,No,48+ months,Premium ($100+),1,4,3,71.5,High Value - High Retention,2,5,0
CUST003375,Female,1,Yes,No,7,No,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,Central,3,125.05,875.35,No,0-12 months,Premium ($100+),1,4,2,32.42,High Value - At Risk,2,4,1
CUST002815,Female,0,No,No,41,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,Central,5,66.46,2724.86,No,36-48 months,Medium ($30-$70),1,3,1,29.58,Low Value - At Risk,1,4,1
CUST004720,Female,0,Yes,No,18,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,East,1,55.06,991.08,No,12-24 months,Medium ($30-$70),0,1,1,34.0,Low Value - At Risk,1,1,1
CUST006545,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Mailed check,East,1,71.28,0.0,No,0-12 months,High ($70-$100),0,5,2,49.0,High Value - At Risk,1,6,0
CUST001849,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),North,0,69.29,69.29,Yes,0-12 months,Medium ($30-$70),0,4,1,35.42,Low Value - At Risk,1,5,1
CUST004859,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,Central,2,102.04,1938.76,Yes,12-24 months,Premium ($100+),1,2,2,33.42,High Value - At Risk,2,3,1
CUST003038,Female,0,No,No,10,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),North,2,89.49,894.9,No,0-12 months,High ($70-$100),0,2,3,57.17,High Value - At Risk,2,3,0
CUST000389,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,East,2,110.54,552.7,Yes,0-12 months,Premium ($100+),1,5,1,22.58,High Value - At Risk,2,6,1
CUST000236,Female,0,Yes,Yes,1,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Central,3,76.41,76.41,Yes,0-12 months,High ($70-$100),0,5,1,34.92,High Value - At Risk,1,5,1
CUST001078,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),East,6,127.73,9196.56,Yes,48+ months,Premium ($100+),0,5,1,61.5,High Value - At Risk,2,6,0
CUST001985,Male,1,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),North,3,116.37,4654.8,No,36-48 months,Premium ($100+),0,3,1,46.17,High Value - At Risk,2,4,0
CUST004364,Female,1,No,Yes,38,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),Central,4,74.44,2828.72,No,36-48 months,High ($70-$100),0,5,1,49.33,High Value - At Risk,1,6,0
CUST003963,Male,0,No,No,40,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,East,4,73.32,2932.8,No,36-48 months,High ($70-$100),1,4,1,32.67,High Value - At Risk,1,5,1
CUST000771,Male,0,Yes,No,4,No,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),East,3,59.78,239.12,No,0-12 months,Medium ($30-$70),0,1,1,26.17,Low Value - At Risk,1,1,1
CUST002166,Male,0,No,No,16,No,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,East,4,108.05,1728.8,Yes,12-24 months,Premium ($100+),1,2,1,17.67,High Value - At Risk,2,2,1
CUST004534,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,South,8,81.68,1225.2,Yes,12-24 months,High ($70-$100),1,1,1,10.75,High Value - At Risk,2,2,1
CUST000674,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),North,0,108.84,1197.24,No,0-12 months,Premium ($100+),0,3,3,62.08,High Value - At Risk,2,4,0
CUST000250,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Central,1,62.14,1491.36,Yes,12-24 months,Medium ($30-$70),0,2,1,39.0,Low Value - At Risk,1,3,1
CUST006298,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,1,106.73,2668.25,No,24-36 months,Premium ($100+),0,5,1,46.92,High Value - At Risk,2,6,0
CUST001575,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,West,3,58.33,4199.76,No,48+ months,Medium ($30-$70),1,3,1,44.5,Low Value - At Risk,1,4,0
CUST006239,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,South,2,115.21,1958.57,No,12-24 months,Premium ($100+),1,3,3,47.58,High Value - At Risk,2,4,0
