CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Region,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST002682,Female,0,No,No,42,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,East,5,63.32,2659.44,Yes
CUST002994,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,Central,2,110.58,552.9,Yes
CUST005513,Female,0,No,No,21,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),West,1,58.9,1236.9,No
CUST006314,Male,0,No,No,62,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,East,1,71.14,4410.68,No
CUST001192,Female,0,Yes,Yes,0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,North,4,46.0,0.0,No
CUST005773,Male,0,No,No,7,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),North,1,100.34,702.38,No
CUST005294,Male,1,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,East,1,100.82,100.82,Yes
CUST001543,Female,1,No,No,22,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),East,0,25.0,550.0,No
CUST003302,F,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,North,3,102.22,0.0,Yes
CUST003325,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,No,Electronic check,South,3,98.52,1674.84,No
CUST002540,Female,0,Yes,No,63,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,South,4,59.66,3758.58,No
CUST000954,Female,0,Yes,No,8,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,1,41.0,328.0,No
CUST006732,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,North,1,69.97,139.94,Yes
CUST004847,Female,0,Yes,No,22,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),East,1,33.0,726.0,Yes
CUST004331,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,South,1,86.68,4854.08,Yes
CUST000733,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),North,3,65.01,2015.31,No
CUST007454,Female,0,No,No,51,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,South,3,51.36,2619.36,Yes
CUST001157,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,North,1,113.51,113.51,No
CUST006981,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,Central,2,75.35,602.8,No
CUST003295,M,0,No,No,66,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,North,5,111.25,7342.5,No
CUST006542,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,South,2,111.8,3913.0,No
CUST002983,Female,0,No,Yes,51,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),Central,0,58.71,2994.21,No
CUST005306,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,One year,No,Mailed check,North,3,98.37,2655.99,No
CUST005162,Male,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Central,2,76.68,2453.76,Yes
CUST002157,Male,1,No,No,12,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),South,2,77.89,934.68,No
CUST001063,Female,0,Yes,No,13,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,2,117.75,1530.75,No
CUST002617,Male,0,Yes,Yes,26,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,East,1,67.28,1749.28,No
CUST001168,Female,0,No,Yes,11,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,South,3,102.29,1125.19,No
CUST003223,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,South,2,95.48,477.4,Yes
CUST003637,Female,0,No,No,16,Yes,No,No,No,No,No,Yes,Yes,No,Two year,No,Electronic check,North,3,33.0,528.0,No
CUST005589,Female,0,No,No,31,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,West,1,38.0,1178.0,No
CUST002939,Female,0,No,No,72,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,South,3,120.43,8670.96,No
CUST004492,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),North,3,121.25,1818.75,Yes
CUST003141,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,North,2,106.88,3313.28,No
CUST004981,M,0,No,Yes,6,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),East,3,101.38,608.28,Yes
CUST000144,Male,0,Yes,Yes,13,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Mailed check,East,6,59.71,776.23,No
CUST007467,Female,0,No,Yes,1,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,West,3,67.33,67.33,No
CUST003578,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,South,3,71.39,1641.97,Yes
CUST004947,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,North,3,102.57,1230.84,No
CUST002783,F,1,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,4,133.45,1467.95,No
CUST000718,M,0,No,No,11,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),West,0,65.25,717.75,No
CUST001820,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),North,3,95.41,381.64,No
CUST002503,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,South,2,118.54,3319.12,Yes
CUST004361,Male,1,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),North,3,115.74,231.48,No
CUST004172,F,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,West,0,107.47,1397.11,No
CUST006589,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,East,1,126.99,9143.28,No
CUST000396,Female,1,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,South,1,112.86,4740.12,No
CUST005732,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,2,73.79,442.74,No
CUST006321,Female,0,Yes,No,43,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),West,7,20.0,860.0,No
CUST007284,Female,0,Yes,No,13,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),Central,1,70.55,917.15,No
CUST004493,Female,1,No,No,2,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),West,5,63.48,126.96,No
CUST001366,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,East,2,95.18,6852.96,Yes
CUST006870,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,South,4,89.27,1606.86,No
CUST006000,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,North,7,113.77,2502.94,No
CUST000596,Male,1,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),West,2,51.14,818.24,No
CUST006206,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,South,3,91.66,4491.34,Yes
CUST003953,M,0,No,No,29,Yes,Yes,No,No,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,South,1,28.0,812.0,No
CUST005393,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,North,0,115.63,7747.21,No
CUST005918,Female,1,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),North,1,104.33,312.99,Yes
CUST004969,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),East,1,106.89,3634.26,No
CUST002915,Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),North,1,104.06,416.24,No
CUST007426,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,East,4,58.69,3521.4,Yes
CUST002327,Female,0,No,No,22,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),South,4,74.57,1640.54,No
CUST005645,Female,0,Yes,No,26,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),North,2,61.78,1606.28,No
CUST003767,Female,0,No,Yes,10,Yes,Yes,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),West,1,30.0,300.0,No
CUST003441,Male,0,Yes,No,27,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,West,1,52.46,1416.42,No
CUST003852,Male,0,Yes,No,72,Yes,No,DSL,No,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),South,2,54.13,3897.36,Yes
CUST004133,Female,0,Yes,No,2,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,West,1,49.37,98.74,No
CUST006807,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),North,3,72.4,144.8,No
CUST006912,M,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,South,2,115.98,7306.74,No
CUST002144,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,West,2,113.34,3740.22,Yes
CUST006953,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,South,2,61.72,1419.56,No
CUST005074,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,North,1,65.18,2020.58,Yes
CUST001572,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Credit card (automatic),Central,6,51.41,822.56,No
CUST004080,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),South,2,93.92,1690.56,No
CUST001123,Female,0,Yes,No,72,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),Central,2,84.61,6091.92,No
CUST002787,M,0,Yes,No,17,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,East,5,61.69,1048.73,No
CUST006336,Female,0,No,Yes,0,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,Central,2,125.98,0.0,No
CUST002968,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,West,7,120.23,7814.95,Yes
CUST002505,Male,0,No,No,48,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,East,2,33.0,1584.0,No
CUST005989,Female,0,No,No,15,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),East,2,98.94,1484.1,No
CUST003466,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),East,2,95.86,383.44,No
CUST000676,F,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,North,3,121.89,2681.58,Yes
CUST002809,Male,1,Yes,No,4,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Mailed check,North,4,110.63,442.52,Yes
CUST003349,Male,1,No,No,12,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),South,0,56.21,674.52,Yes
CUST000729,Male,0,Yes,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,East,2,61.76,0.0,Yes
CUST000413,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,Central,1,98.24,3340.16,No
CUST003147,Female,1,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,No,Mailed check,East,2,93.67,655.69,No
CUST001517,Female,0,Yes,Yes,40,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Electronic check,East,1,33.0,1320.0,No
CUST005746,Female,0,No,No,49,Yes,No phone service,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,North,1,65.52,3210.48,Yes
CUST000826,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Bank transfer (automatic),West,0,126.02,1386.22,No
CUST003268,Female,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,South,1,58.44,2746.68,No
CUST003975,Male,0,Yes,No,45,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),North,2,35.0,1575.0,No
CUST000617,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),West,1,124.82,2870.86,No
CUST000115,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),Central,1,140.27,2665.13,No
CUST000418,Male,0,Yes,No,39,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,South,2,61.94,2415.66,No
CUST003070,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,Central,4,63.82,765.84,No
CUST001626,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,North,2,96.36,1059.96,Yes
CUST006749,F,0,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,West,1,105.3,2316.6,No
CUST007463,Female,1,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,North,3,100.78,4837.44,No
CUST004186,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),Central,1,102.32,6446.16,Yes
CUST002897,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),South,1,114.05,1026.45,Yes
CUST007037,Male,0,No,No,24,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),West,1,25.0,600.0,No
CUST002083,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Credit card (automatic),East,5,54.54,1527.12,No
CUST000754,Male,0,Yes,No,20,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,East,1,38.0,760.0 ,No
CUST002547,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,South,1,109.53,3066.84,No
CUST003970,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Electronic check,South,2,92.49,1572.33,Yes
CUST003374,Female,0,No,No,6,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),North,5,59.17,355.02,No
CUST005727,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,Central,4,118.13,472.52,Yes
CUST004108,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),Central,4,117.1,2459.1,No
CUST002445,Male,0,Yes,No,59,Yes,No,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),East,2,43.0,2537.0,No
CUST004381,Male,0,No,Yes,26,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),West,0,59.88,1556.88,No
CUST001067,Male,1,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),South,5,63.95,127.9,Yes
CUST003914,M,0,No,Yes,57,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,Central,0,96.04,5474.28,Yes
CUST005288,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,North,2,119.33,119.33,Yes
CUST005537,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),East,3,121.99,3171.74,No
CUST005388,M,0,No,Yes,16,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),Central,1,114.67,1834.72,Yes
CUST005733,Female,0,Yes,No,20,Yes,No,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,West,1,33.0,660.0,No
CUST003499,Male,0,Yes,No,13,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),West,5,97.25,1264.25,No
CUST002739,M,0,Yes,Yes,42,No,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,East,4,119.21,5006.82,No
CUST005053,Male,0,No,No,15,No,Yes,No,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),North,1,33.0,495.0,No
CUST004001,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),West,3,135.21,2433.78,No
CUST001569,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),South,6,100.87,7262.64,No
CUST002428,Female,1,Yes,No,25,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,East,2,100.68,2517.0,No
CUST003747,Female,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Mailed check,East,1,61.44,1904.64,No
CUST006834,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),West,3,102.14,3677.04,Yes
CUST006985,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,South,4,103.36,1757.12,No
CUST001688,Female,0,No,No,27,No,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,East,3,52.27,1411.29,Yes
CUST000852,Female,0,No,No,0,Yes,No,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Bank transfer (automatic),West,3,53.26,0.0,No
CUST003547,Male,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),Central,1,128.65,2830.3,No
CUST006304,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),West,1,111.6,3124.8,No
CUST000896,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),North,3,98.03,4901.5,Yes
CUST004593,Female,0,Yes,No,27,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,North,5,66.93,1807.11,Yes
CUST006402,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),West,4,109.7,219.4,No
CUST005879,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),East,4,133.03,2793.63,Yes
CUST000336,Male,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,South,4,63.21,505.68,No
CUST002840,Male,1,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,North,0,100.21,2605.46,Yes
CUST003088,Male,1,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),South,2,58.17,698.04,No
CUST004612,Male,0,Yes,No,8,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),West,3,38.0,304.0,No
CUST001349,F,0,No,No,7,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,South,4,68.33,478.31,No
CUST001016,Female,0,No,No,23,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,North,1,30.0,690.0,No
CUST002817,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,South,2,112.55,337.65,No
CUST001632,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),West,1,97.76,4496.96,No
CUST002490,Male,0,No,No,6,No,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),East,1,65.58,393.48,No
CUST003731,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),East,2,122.96,245.92,Yes
CUST006906,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,North,3,103.23,2477.52,No
CUST003252,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),South,3,109.83,768.81,No
CUST006979,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),Central,4,114.37,1372.44,No
CUST005878,Female,1,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,North,3,56.77,4087.44,No
CUST006666,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,East,3,124.29,1491.48,No
